transaction_id,transaction_date,transaction_time,store_id,product_id,transaction_qty
56374,2023-04-04,12:03:31,1,10,1
56375,2023-04-04,12:06:25,3,7,1
56376,2023-04-04,12:08:32,2,1,1
56377,2023-04-04,12:14:12,10,4,2
56378,2023-04-04,12:15:28,3,12,3
56379,2023-04-04,12:16:45,2,8,1
56380,2023-04-04,12:18:11,5,13,1
56381,2023-04-04,12:20:20,4,4,3
56382,2023-04-04,12:20:52,3,6,1
56383,2023-04-04,12:25:51,1,9,1
56384,2023-04-04,12:29:22,4,1,1
56385,2023-04-04,12:30:28,5,13,1
56386,2023-04-04,12:33:53,8,4,3
56387,2023-04-04,12:34:07,5,6,1
56388,2023-04-04,12:34:28,3,13,2
56389,2023-04-04,12:35:39,8,3,1
56390,2023-04-04,12:38:48,5,9,2
56391,2023-04-04,12:41:49,3,12,2
56392,2023-04-04,12:42:11,5,8,2
56393,2023-04-04,12:44:29,5,9,2
56394,2023-04-04,12:45:06,1,10,1
56395,2023-04-04,12:48:01,1,7,2
56396,2023-04-04,12:48:03,1,13,1
56397,2023-04-04,12:48:11,2,4,1
56398,2023-04-04,12:49:28,10,7,1
56399,2023-04-04,12:51:08,2,3,1
56400,2023-04-04,12:51:11,7,6,3
56401,2023-04-04,12:51:36,6,8,1
56402,2023-04-04,12:58:28,3,3,2
56403,2023-04-04,12:59:47,10,4,1
56404,2023-04-04,13:00:05,1,9,1
56405,2023-04-04,13:00:27,2,10,1
56406,2023-04-04,13:01:00,2,1,1
56407,2023-04-04,13:01:49,1,12,1
56408,2023-04-04,13:02:03,3,14,1
56409,2023-04-04,13:04:57,9,9,1
56410,2023-04-04,13:05:22,7,6,2
56411,2023-04-04,13:05:56,3,5,1
56412,2023-04-04,13:06:00,2,13,1
56413,2023-04-04,13:06:17,6,14,1
56414,2023-04-04,13:06:41,4,2,1
56415,2023-04-04,13:07:41,1,4,1
56416,2023-04-04,13:08:10,4,5,2
56417,2023-04-04,13:08:59,4,7,2
56418,2023-04-04,13:10:03,2,12,1
56419,2023-04-04,13:10:43,6,3,2
56420,2023-04-04,13:11:17,2,11,1
56421,2023-04-04,13:11:20,5,11,2
56422,2023-04-04,13:12:33,3,8,1
56423,2023-04-04,13:14:05,3,12,1
56424,2023-04-04,13:16:30,2,5,1
56425,2023-04-04,13:17:33,2,5,1
56426,2023-04-04,13:17:35,3,10,4
56427,2023-04-04,13:18:13,7,9,1
56428,2023-04-04,13:18:26,3,4,2
56429,2023-04-04,13:18:28,9,14,2
56430,2023-04-04,13:20:06,4,5,1
56431,2023-04-04,13:20:12,4,13,2
56432,2023-04-04,13:20:29,4,9,1
56433,2023-04-04,13:20:29,7,1,3
56434,2023-04-04,13:20:43,5,14,1
56435,2023-04-04,13:21:40,3,3,2
56436,2023-04-04,13:21:49,4,14,3
56437,2023-04-04,13:24:13,4,6,3
56438,2023-04-04,13:24:52,1,5,1
56439,2023-04-04,13:25:00,6,12,1
56440,2023-04-04,13:25:34,4,5,1
56441,2023-04-04,13:26:15,3,9,2
56442,2023-04-04,13:26:31,2,7,1
56443,2023-04-04,13:26:32,1,13,1
56444,2023-04-04,13:27:26,6,7,2
56445,2023-04-04,13:28:27,7,12,1
56446,2023-04-04,13:28:32,4,8,1
56447,2023-04-04,13:31:31,5,7,4
56448,2023-04-04,13:33:14,1,6,2
56449,2023-04-04,13:36:29,9,11,3
56450,2023-04-04,13:37:41,9,11,1
56451,2023-04-04,13:38:52,9,9,2
56452,2023-04-04,13:39:09,7,4,2
56453,2023-04-04,13:39:10,3,4,1
56454,2023-04-04,13:39:23,1,7,1
56455,2023-04-04,13:39:56,3,4,1
56456,2023-04-04,13:40:02,7,2,1
56457,2023-04-04,13:40:41,8,9,1
56458,2023-04-04,13:40:56,1,6,1
56459,2023-04-04,13:41:37,2,12,1
56460,2023-04-04,13:41:55,5,7,1
56461,2023-04-04,13:42:31,10,11,1
56462,2023-04-04,13:43:12,4,12,3
56463,2023-04-04,13:45:13,5,1,4
56464,2023-04-04,13:45:35,6,12,1
56465,2023-04-04,13:46:46,3,11,1
56466,2023-04-04,13:47:34,1,14,1
56467,2023-04-04,13:47:47,4,13,1
56468,2023-04-04,13:48:44,5,5,3
56469,2023-04-04,13:48:54,7,6,1
56470,2023-04-04,13:49:52,4,3,1
56471,2023-04-04,13:51:08,2,8,1
56472,2023-04-04,13:53:04,1,10,2
56473,2023-04-04,13:53:07,1,1,1
56474,2023-04-04,13:54:02,3,5,1
56475,2023-04-04,13:54:48,7,2,3
56476,2023-04-04,13:54:50,1,2,2
56477,2023-04-04,13:54:50,3,7,1
56478,2023-04-04,13:56:21,9,12,1
56479,2023-04-04,13:56:34,3,13,1
56480,2023-04-04,13:57:07,3,2,1
56481,2023-04-04,13:57:58,3,12,1
56482,2023-04-04,13:58:32,4,13,2
56483,2023-04-04,13:58:45,2,7,1
56484,2023-04-04,13:59:06,4,8,1
56485,2023-04-04,13:59:25,5,10,2
56486,2023-04-04,14:00:03,4,8,1
56487,2023-04-04,14:00:44,7,13,1
56488,2023-04-04,14:01:18,3,14,1
56489,2023-04-04,14:02:24,7,2,3
56490,2023-04-04,14:03:39,1,4,1
56491,2023-04-04,14:04:52,3,10,3
56492,2023-04-04,14:04:54,4,11,2
56493,2023-04-04,14:05:21,5,11,2
56494,2023-04-04,14:06:31,3,5,2
56495,2023-04-04,14:08:51,2,7,1
56496,2023-04-04,14:09:36,3,4,1
56497,2023-04-04,14:09:43,1,12,1
56498,2023-04-04,14:10:16,8,5,1
56499,2023-04-04,14:12:52,3,14,1
56500,2023-04-04,14:15:54,4,10,2
56501,2023-04-04,14:15:56,5,12,1
56502,2023-04-04,14:17:47,1,11,1
56503,2023-04-04,14:17:47,7,9,2
56504,2023-04-04,14:18:11,2,7,3
56505,2023-04-04,14:19:43,6,9,1
56506,2023-04-04,14:19:47,2,3,3
56507,2023-04-04,14:20:33,3,7,2
56508,2023-04-04,14:22:20,8,14,1
56509,2023-04-04,14:22:32,4,1,2
56510,2023-04-04,14:27:11,1,10,1
56511,2023-04-04,14:27:12,7,7,1
56512,2023-04-04,14:28:39,6,6,1
56513,2023-04-04,14:29:25,3,11,4
56514,2023-04-04,14:31:21,7,3,1
56515,2023-04-04,14:32:21,3,5,2
56516,2023-04-04,14:32:38,2,6,1
56517,2023-04-04,14:32:39,6,12,1
56518,2023-04-04,14:33:52,5,3,3
56519,2023-04-04,14:34:05,3,9,3
56520,2023-04-04,14:37:53,1,13,2
56521,2023-04-04,14:38:17,5,9,1
56522,2023-04-04,14:39:01,4,9,4
56523,2023-04-04,14:39:26,1,13,1
56524,2023-04-04,14:40:35,7,10,3
56525,2023-04-04,14:41:10,8,8,4
56526,2023-04-04,14:42:52,8,11,1
56527,2023-04-04,14:47:32,8,2,1
56528,2023-04-04,14:49:46,2,11,3
56529,2023-04-04,14:50:17,3,14,3
56530,2023-04-04,14:51:05,8,6,2
56531,2023-04-04,14:51:45,2,4,3
56532,2023-04-04,14:51:48,7,11,1
56533,2023-04-04,14:52:21,4,12,2
56534,2023-04-04,14:55:52,2,9,1
56535,2023-04-04,14:55:59,1,5,1
56536,2023-04-04,14:57:17,4,3,2
56537,2023-04-04,14:57:39,10,4,4
56538,2023-04-04,14:59:23,6,10,3
56539,2023-04-04,15:10:01,1,5,1
56540,2023-04-04,15:10:07,3,10,1
56541,2023-04-04,15:14:01,4,13,1
56542,2023-04-04,15:14:51,6,4,2
56543,2023-04-04,15:18:15,4,5,1
56544,2023-04-04,15:20:18,1,2,1
56545,2023-04-04,15:21:50,5,7,2
56546,2023-04-04,15:23:43,5,3,1
56547,2023-04-04,15:26:03,3,8,3
56548,2023-04-04,15:34:56,1,6,1
56549,2023-04-04,15:41:50,2,7,1
56550,2023-04-04,15:42:48,3,2,2
56551,2023-04-04,15:42:57,1,1,1
56552,2023-04-04,15:46:43,5,6,1
56553,2023-04-04,15:51:56,7,6,2
56554,2023-04-04,15:54:27,3,9,1
56555,2023-04-04,15:56:38,5,7,4
56556,2023-04-04,15:56:40,3,3,1
56557,2023-04-04,15:57:03,1,9,1
56558,2023-04-04,15:58:29,2,9,1
56559,2023-04-04,16:20:42,1,1,3
56560,2023-04-04,16:32:32,3,14,2
56561,2023-04-04,16:36:02,2,11,2
56562,2023-04-04,16:40:05,9,12,2
56563,2023-04-04,16:43:38,2,11,2
56564,2023-04-04,16:45:15,7,6,1
56565,2023-04-04,16:45:49,8,10,4
56566,2023-04-04,16:47:22,8,11,1
56567,2023-04-04,16:51:51,6,4,2
56568,2023-04-04,16:52:23,2,11,2
56569,2023-04-04,16:52:29,4,6,2
56570,2023-04-04,16:58:12,2,5,4
56571,2023-04-04,16:59:32,5,11,1
56572,2023-04-04,17:03:57,7,6,3
56573,2023-04-04,17:05:17,10,2,1
56574,2023-04-04,17:07:17,3,3,2
56575,2023-04-04,17:07:34,4,12,1
56576,2023-04-04,17:08:11,1,6,1
56577,2023-04-04,17:09:06,7,8,3
56578,2023-04-04,17:11:13,1,13,1
56579,2023-04-04,17:13:42,3,8,1
56580,2023-04-04,17:20:45,1,1,1
56581,2023-04-04,17:21:39,6,9,4
56582,2023-04-04,17:22:05,2,1,1
56583,2023-04-04,17:22:27,3,1,2
56584,2023-04-04,17:27:52,4,13,2
56585,2023-04-04,17:28:00,7,11,1
56586,2023-04-04,17:32:53,4,1,1
56587,2023-04-04,17:35:09,4,4,1
56588,2023-04-04,17:36:54,6,7,1
56589,2023-04-04,17:39:42,5,1,1
56590,2023-04-04,17:42:07,6,8,1
56591,2023-04-04,17:45:27,2,6,2
56592,2023-04-04,17:50:23,1,7,1
56593,2023-04-04,17:51:03,4,5,2
56594,2023-04-04,17:51:48,3,7,1
56595,2023-04-04,17:52:44,9,7,3
56596,2023-04-04,17:54:14,10,10,2
56597,2023-04-04,17:57:25,1,8,1
56598,2023-04-04,18:00:09,5,2,2
56599,2023-04-04,18:00:29,3,3,2
56600,2023-04-04,18:02:10,1,1,2
56601,2023-04-04,18:03:49,5,9,1
56602,2023-04-04,18:05:52,8,5,1
56603,2023-04-04,18:06:01,9,11,1
56604,2023-04-04,18:09:31,8,7,2
56605,2023-04-04,18:12:42,7,10,1
56606,2023-04-04,18:13:30,8,2,2
56607,2023-04-04,18:14:54,8,8,1
56608,2023-04-04,18:15:33,3,12,2
56609,2023-04-04,18:20:05,6,8,1
56610,2023-04-04,18:21:33,3,2,4
56611,2023-04-04,18:22:22,3,4,2
56612,2023-04-04,18:23:07,1,9,1
56613,2023-04-04,18:25:01,2,12,1
56614,2023-04-04,18:27:22,2,13,1
56615,2023-04-04,18:28:15,7,3,1
56616,2023-04-04,18:28:44,5,10,1
56617,2023-04-04,18:32:04,2,1,4
56618,2023-04-04,18:33:07,3,12,1
56619,2023-04-04,18:33:19,3,1,2
56620,2023-04-04,18:33:30,1,5,1
56621,2023-04-04,18:33:55,8,11,1
56622,2023-04-04,18:34:07,3,1,2
56623,2023-04-04,18:34:41,6,10,1
56624,2023-04-04,18:35:12,7,12,1
56625,2023-04-04,18:35:14,3,1,4
56626,2023-04-04,18:35:50,3,13,2
56627,2023-04-04,18:36:21,2,11,3
56628,2023-04-04,18:37:06,6,13,1
56629,2023-04-04,18:38:19,4,8,1
56630,2023-04-04,18:39:43,1,5,1
56631,2023-04-04,18:40:09,10,5,1
56632,2023-04-04,18:45:58,1,14,1
56633,2023-04-04,18:46:42,3,4,1
56634,2023-04-04,18:46:53,8,2,1
56635,2023-04-04,18:46:56,9,3,1
56636,2023-04-04,18:52:00,1,9,2
56637,2023-04-04,18:52:09,5,3,1
56638,2023-04-04,18:52:13,7,10,1
56639,2023-04-04,18:52:55,9,7,2
56640,2023-04-04,18:53:14,9,1,1
56641,2023-04-04,18:53:27,1,5,1
56642,2023-04-04,18:54:09,3,8,1
56643,2023-04-04,18:56:58,6,10,2
56644,2023-04-04,19:00:13,2,5,1
56645,2023-04-04,19:00:42,5,9,1
56646,2023-04-04,19:00:56,2,12,1
56647,2023-04-04,19:01:07,1,2,4
56648,2023-04-04,19:01:27,8,12,1
56649,2023-04-04,19:02:30,5,3,1
56650,2023-04-04,19:02:36,4,1,3
56651,2023-04-04,19:03:22,5,9,1
56652,2023-04-04,19:04:44,5,3,1
56653,2023-04-04,19:04:45,4,13,1
56654,2023-04-04,19:05:07,5,9,1
56655,2023-04-04,19:06:51,2,14,1
56656,2023-04-04,19:07:24,1,13,1
56657,2023-04-04,19:07:47,2,4,2
56658,2023-04-04,19:08:41,8,6,1
56659,2023-04-04,19:09:43,1,3,1
56660,2023-04-04,19:11:36,4,2,1
56661,2023-04-04,19:12:05,4,3,1
56662,2023-04-04,19:12:27,3,5,1
56663,2023-04-04,19:12:35,1,12,4
56664,2023-04-04,19:13:54,3,9,1
56665,2023-04-04,19:14:05,3,7,2
56666,2023-04-04,19:14:10,5,10,1
56667,2023-04-04,19:15:48,9,8,1
56668,2023-04-04,19:16:32,9,8,1
56669,2023-04-04,19:16:33,2,2,3
56670,2023-04-04,19:16:45,2,8,1
56671,2023-04-04,19:17:17,3,14,1
56672,2023-04-04,19:17:18,1,12,1
56673,2023-04-04,19:18:15,7,13,2
56674,2023-04-04,19:18:33,10,13,1
56675,2023-04-04,19:19:27,9,4,1
56676,2023-04-04,19:20:00,2,8,1
56677,2023-04-04,19:20:13,8,9,1
56678,2023-04-04,19:20:20,7,5,2
56679,2023-04-04,19:21:34,3,9,1
56680,2023-04-04,19:21:52,3,1,1
56681,2023-04-04,19:22:20,4,6,1
56682,2023-04-04,19:23:44,8,9,1
56683,2023-04-04,19:24:21,3,9,1
56684,2023-04-04,19:24:55,1,14,1
56685,2023-04-04,19:25:25,3,6,1
56686,2023-04-04,19:25:42,6,3,2
56687,2023-04-04,19:25:52,5,3,1
56688,2023-04-04,19:26:22,6,5,3
56689,2023-04-04,19:26:26,6,9,1
56690,2023-04-04,19:27:08,4,8,1
56691,2023-04-04,19:27:49,1,11,3
56692,2023-04-04,19:27:57,3,11,1
56693,2023-04-04,19:27:59,9,1,1
56694,2023-04-04,19:28:33,2,12,2
56695,2023-04-04,19:29:53,10,2,1
56696,2023-04-04,19:31:38,4,9,1
56697,2023-04-04,19:31:49,5,5,1
56698,2023-04-04,19:32:09,8,14,3
56699,2023-04-04,19:32:34,1,4,2
56700,2023-04-04,19:33:05,5,12,1
56701,2023-04-04,19:34:22,3,9,1
56702,2023-04-04,19:34:56,7,4,2
56703,2023-04-04,19:35:42,4,4,1
56704,2023-04-04,19:35:51,4,4,3
56705,2023-04-04,19:36:55,6,10,2
56706,2023-04-04,19:36:59,3,14,1
56707,2023-04-04,19:37:28,8,13,1
56708,2023-04-04,19:38:37,2,2,1
56709,2023-04-04,19:38:40,8,1,1
56710,2023-04-04,19:38:42,8,14,1
56711,2023-04-04,19:41:04,7,9,1
56712,2023-04-04,19:41:42,10,4,1
56713,2023-04-04,19:42:56,5,8,2
56714,2023-04-04,19:43:53,1,5,1
56715,2023-04-04,19:45:39,2,3,3
56716,2023-04-04,19:45:55,3,13,1
56717,2023-04-04,19:46:47,3,1,2
56718,2023-04-04,19:47:14,7,13,1
56719,2023-04-04,19:48:43,10,9,1
56720,2023-04-04,19:48:49,5,14,4
56721,2023-04-04,19:49:26,4,3,3
56722,2023-04-04,19:50:16,2,7,2
56723,2023-04-04,19:50:18,2,4,1
56724,2023-04-04,19:51:10,1,10,1
56725,2023-04-04,19:51:35,6,6,1
56726,2023-04-04,19:52:23,1,11,1
56727,2023-04-04,19:54:21,5,6,1
56728,2023-04-04,19:54:28,2,4,1
56729,2023-04-04,19:55:01,6,5,3
56730,2023-04-04,19:55:17,7,11,1
56731,2023-04-04,19:57:11,2,10,1
56732,2023-04-04,19:58:25,3,1,1
56733,2023-04-04,19:58:42,1,9,1
56734,2023-04-04,19:59:11,7,12,1
56735,2023-04-04,19:59:27,4,12,1
56736,2023-04-04,20:00:10,10,3,3
56737,2023-04-04,20:00:58,4,2,1
56738,2023-04-04,20:01:18,8,12,2
56739,2023-04-04,20:01:51,4,5,1
56740,2023-04-04,20:02:47,4,10,2
56741,2023-04-04,20:03:47,1,13,2
56742,2023-04-04,20:04:13,6,9,1
56743,2023-04-04,20:04:33,2,6,2
56744,2023-04-04,20:04:37,8,3,1
56745,2023-04-04,20:05:07,1,1,3
56746,2023-04-04,20:06:36,5,3,1
56747,2023-04-04,20:08:29,1,12,1
56748,2023-04-04,20:08:38,2,5,3
56749,2023-04-04,20:08:41,8,13,1
56750,2023-04-04,20:08:43,9,12,1
56751,2023-04-04,20:10:47,3,6,1
56752,2023-04-04,20:10:51,9,4,2
56753,2023-04-04,20:11:00,8,13,2
56754,2023-04-04,20:11:49,10,7,3
56755,2023-04-04,20:12:36,7,3,2
56756,2023-04-04,20:14:08,7,2,1
56757,2023-04-04,20:15:02,1,5,1
56758,2023-04-04,20:15:26,1,3,3
56759,2023-04-04,20:15:51,2,10,1
56760,2023-04-04,20:16:25,5,1,1
56761,2023-04-04,20:17:34,3,3,1
56762,2023-04-04,20:21:58,9,13,1
56763,2023-04-04,20:23:32,3,12,2
56764,2023-04-04,20:24:02,6,14,4
56765,2023-04-04,20:25:41,8,11,1
56766,2023-04-04,20:26:17,2,14,1
56767,2023-04-04,20:26:58,10,9,2
56768,2023-04-04,20:27:09,9,5,1
56769,2023-04-04,20:27:48,6,1,1
56770,2023-04-04,20:27:52,3,2,3
56771,2023-04-04,20:28:40,1,12,1
56772,2023-04-04,20:28:48,4,1,2
56773,2023-04-04,20:29:03,4,2,1
56774,2023-04-04,20:29:25,8,1,2
56775,2023-04-04,20:30:28,7,2,3
56776,2023-04-04,20:30:29,4,13,1
56777,2023-04-04,20:30:32,3,10,2
56778,2023-04-04,20:33:24,4,7,2
56779,2023-04-04,20:33:34,6,2,1
56780,2023-04-04,20:33:41,7,11,1
56781,2023-04-04,20:33:44,3,11,1
56782,2023-04-04,20:33:51,6,10,1
56783,2023-04-04,20:33:54,8,12,3
56784,2023-04-04,20:34:45,2,2,1
56785,2023-04-04,20:34:46,8,1,1
56786,2023-04-04,20:35:46,3,1,3
56787,2023-04-04,20:36:14,2,9,3
56788,2023-04-04,20:36:16,4,8,2
56789,2023-04-04,20:38:23,4,5,1
56790,2023-04-04,20:38:46,1,5,1
56791,2023-04-04,20:39:30,4,12,1
56792,2023-04-04,20:39:59,3,1,2
56793,2023-04-04,20:40:25,4,5,1
56794,2023-04-04,20:40:47,5,7,2
56795,2023-04-04,20:40:58,4,1,2
56796,2023-04-04,20:41:02,6,1,1
56797,2023-04-04,20:41:49,4,5,1
56798,2023-04-04,20:42:39,2,3,1
56799,2023-04-04,20:43:45,8,8,1
56800,2023-04-04,20:43:51,5,7,3
56801,2023-04-04,20:44:10,2,3,3
56802,2023-04-04,20:44:10,5,4,3
56803,2023-04-04,20:44:23,1,2,1
56804,2023-04-04,20:44:40,1,1,1
56805,2023-04-04,20:45:00,8,2,1
56806,2023-04-04,20:45:30,2,12,1
56807,2023-04-04,20:45:38,4,8,3
56808,2023-04-04,20:45:54,5,14,2
56809,2023-04-04,20:46:01,3,5,2
56810,2023-04-04,20:46:13,9,7,3
56811,2023-04-04,20:46:50,4,14,2
56812,2023-04-04,20:46:58,3,11,4
56813,2023-04-04,20:47:17,7,4,1
56814,2023-04-04,20:47:41,5,1,2
56815,2023-04-04,20:48:28,3,8,1
56816,2023-04-04,20:48:36,3,13,1
56817,2023-04-04,20:48:41,1,4,4
56818,2023-04-04,20:50:16,7,13,2
56819,2023-04-04,20:50:59,5,6,1
56820,2023-04-04,20:51:54,3,13,1
56821,2023-04-04,20:52:38,2,13,1
56822,2023-04-04,20:52:50,6,4,1
56823,2023-04-04,20:53:48,7,9,1
56824,2023-04-04,20:53:49,3,12,2
56825,2023-04-04,20:53:50,2,6,1
56826,2023-04-04,20:55:00,10,12,2
56827,2023-04-04,20:56:03,5,13,2
56828,2023-04-04,20:56:06,3,14,1
56829,2023-04-04,20:57:12,4,10,1
56830,2023-04-04,20:57:42,4,7,1
56831,2023-04-04,20:58:24,3,11,1
56832,2023-04-04,20:59:49,2,11,2
56833,2023-04-04,20:59:52,2,7,1
56834,2023-04-04,21:00:43,6,14,2
56835,2023-04-04,21:02:26,3,13,1
56836,2023-04-04,21:03:14,2,11,2
56837,2023-04-04,21:04:00,3,11,1
56838,2023-04-04,21:05:38,7,3,2
56839,2023-04-04,21:06:44,5,8,2
56840,2023-04-04,21:07:37,2,13,1
56841,2023-04-04,21:07:54,1,1,2
56842,2023-04-04,21:08:14,5,1,1
56843,2023-04-04,21:08:26,2,6,1
56844,2023-04-04,21:10:14,2,3,2
56845,2023-04-04,21:11:04,1,6,1
56846,2023-04-04,21:11:08,6,5,1
56847,2023-04-04,21:11:15,5,14,1
56848,2023-04-04,21:14:42,2,2,3
56849,2023-04-04,21:18:10,3,5,4
56850,2023-04-04,21:19:24,7,1,1
56851,2023-04-04,21:19:48,1,13,2
56852,2023-04-04,21:20:52,10,10,1
56853,2023-04-04,21:21:31,1,5,3
56854,2023-04-04,21:22:07,2,2,1
56855,2023-04-04,21:24:54,6,11,1
56856,2023-04-04,21:26:32,3,14,1
56857,2023-04-04,21:27:16,5,10,2
56858,2023-04-04,21:28:30,2,5,1
56859,2023-04-04,21:31:04,3,6,1
56860,2023-04-04,21:31:30,6,2,1
56861,2023-04-04,21:31:45,1,10,1
56862,2023-04-04,21:32:53,3,1,2
56863,2023-04-04,21:33:03,2,11,2
56864,2023-04-04,21:33:23,1,2,1
56865,2023-04-04,21:35:56,3,12,1
56866,2023-04-04,21:36:20,9,2,1
56867,2023-04-04,21:37:58,5,11,1
56868,2023-04-04,21:40:13,2,5,2
56869,2023-04-04,21:40:57,8,2,2
56870,2023-04-04,21:42:13,3,8,1
56871,2023-04-04,21:42:27,8,5,3
56872,2023-04-04,21:44:12,1,4,3
56873,2023-04-04,21:44:38,1,14,1
56874,2023-04-04,21:44:57,9,3,1
56875,2023-04-04,21:46:04,7,7,2
56876,2023-04-04,21:47:00,9,12,2
56877,2023-04-04,21:47:08,7,8,2
56878,2023-04-04,21:51:56,3,7,1
56879,2023-04-04,21:52:52,2,10,2
56880,2023-04-04,21:53:01,1,1,2
56881,2023-04-04,21:55:03,9,13,1
56882,2023-04-04,21:56:21,1,6,1
56883,2023-04-04,21:57:25,1,10,1
56884,2023-04-04,21:58:27,3,8,1
56885,2023-04-04,22:01:49,10,13,4
56886,2023-04-04,22:01:52,9,14,1
56887,2023-04-04,22:02:50,3,14,1
56888,2023-04-04,22:04:03,5,5,1
56889,2023-04-04,22:04:13,5,5,1
56890,2023-04-04,22:08:03,8,14,1
56891,2023-04-04,22:09:59,1,14,2
56892,2023-04-04,22:15:28,9,1,2
56893,2023-04-04,22:15:29,4,1,2
56894,2023-04-04,22:17:51,3,6,1
56895,2023-04-04,22:19:12,2,8,1
56896,2023-04-04,22:23:08,3,9,1
56897,2023-04-04,22:23:23,1,10,4
56898,2023-04-04,22:24:41,8,2,3
56899,2023-04-04,22:26:40,3,4,1
56900,2023-04-04,22:26:56,9,3,1
56901,2023-04-04,22:27:14,4,14,1
56902,2023-04-04,22:29:45,2,14,4
56903,2023-04-04,22:32:40,2,4,1
56904,2023-04-04,22:34:57,2,7,1
56905,2023-04-04,22:35:08,9,13,1
56906,2023-04-04,22:40:12,3,7,3
56907,2023-04-04,22:41:33,7,2,1
56908,2023-04-04,22:42:25,4,3,1
56909,2023-04-04,22:45:00,1,10,1
56910,2023-04-04,23:00:35,5,1,1
56911,2023-04-04,23:01:35,6,14,1
56912,2023-04-04,23:04:41,1,1,1
56913,2023-04-04,23:05:50,9,3,1
56914,2023-04-04,23:07:36,6,14,1
56915,2023-04-04,23:07:57,2,5,4
56916,2023-04-04,23:22:29,1,6,1
56917,2023-04-04,23:28:54,10,4,1
56918,2023-04-04,23:29:31,4,1,2
56919,2023-04-04,23:30:43,8,13,1
56920,2023-04-04,23:46:10,2,5,1
56921,2023-04-04,23:53:52,2,11,1
56922,2023-04-05,11:01:57,1,2,3
56923,2023-04-05,11:03:27,3,5,1
56924,2023-04-05,11:03:45,4,9,4
56925,2023-04-05,11:03:49,8,7,2
56926,2023-04-05,11:04:01,2,11,2
56927,2023-04-05,11:06:52,6,1,1
56928,2023-04-05,11:08:22,10,1,1
56929,2023-04-05,11:08:33,2,9,1
56930,2023-04-05,11:11:01,3,5,3
56931,2023-04-05,11:11:53,6,1,2
56932,2023-04-05,11:12:50,4,12,1
56933,2023-04-05,11:13:12,6,8,2
56934,2023-04-05,11:13:17,9,10,2
56935,2023-04-05,11:14:43,3,4,2
56936,2023-04-05,11:14:58,2,1,1
56937,2023-04-05,11:17:38,7,14,1
56938,2023-04-05,11:19:17,2,8,3
56939,2023-04-05,11:20:00,10,4,1
56940,2023-04-05,11:22:47,3,4,2
56941,2023-04-05,11:25:30,6,5,2
56942,2023-04-05,11:27:17,2,9,1
56943,2023-04-05,11:28:56,6,3,1
56944,2023-04-05,11:29:59,9,1,1
56945,2023-04-05,11:32:00,7,3,4
56946,2023-04-05,11:32:45,1,11,3
56947,2023-04-05,11:34:19,7,12,2
56948,2023-04-05,11:40:26,9,2,1
56949,2023-04-05,11:44:22,1,12,2
56950,2023-04-05,11:49:03,5,3,2
56951,2023-04-05,11:50:59,8,14,4
56952,2023-04-05,11:53:48,5,2,3
56953,2023-04-05,11:54:25,8,6,2
56954,2023-04-05,12:00:15,1,5,4
56955,2023-04-05,12:01:32,3,9,3
56956,2023-04-05,12:02:26,3,11,1
56957,2023-04-05,12:02:54,4,6,1
56958,2023-04-05,12:06:23,4,3,1
56959,2023-04-05,12:07:36,8,8,1
56960,2023-04-05,12:09:55,1,12,4
56961,2023-04-05,12:10:07,1,8,1
56962,2023-04-05,12:10:31,2,12,1
56963,2023-04-05,12:11:30,4,11,1
56964,2023-04-05,12:12:18,8,7,1
56965,2023-04-05,12:12:24,3,2,1
56966,2023-04-05,12:12:38,2,7,4
56967,2023-04-05,12:12:58,6,8,1
56968,2023-04-05,12:13:21,4,4,2
56969,2023-04-05,12:13:23,8,9,2
56970,2023-04-05,12:14:05,6,4,1
56971,2023-04-05,12:14:19,5,14,1
56972,2023-04-05,12:19:23,1,4,2
56973,2023-04-05,12:20:54,5,10,1
56974,2023-04-05,12:21:44,5,14,3
56975,2023-04-05,12:23:08,1,8,1
56976,2023-04-05,12:23:15,7,13,1
56977,2023-04-05,12:24:22,7,11,2
56978,2023-04-05,12:24:37,4,5,1
56979,2023-04-05,12:25:02,4,9,2
56980,2023-04-05,12:27:10,10,12,1
56981,2023-04-05,12:28:54,2,12,1
56982,2023-04-05,12:31:36,5,4,1
56983,2023-04-05,12:31:58,4,14,1
56984,2023-04-05,12:32:23,10,3,1
56985,2023-04-05,12:32:56,2,2,2
56986,2023-04-05,12:34:12,3,5,1
56987,2023-04-05,12:34:15,1,14,1
56988,2023-04-05,12:34:47,4,2,1
56989,2023-04-05,12:35:29,2,14,1
56990,2023-04-05,12:35:34,3,10,1
56991,2023-04-05,12:37:17,1,9,1
56992,2023-04-05,12:39:38,5,2,1
56993,2023-04-05,12:40:11,5,1,2
56994,2023-04-05,12:42:05,2,12,1
56995,2023-04-05,12:42:07,7,10,2
56996,2023-04-05,12:42:37,1,3,1
56997,2023-04-05,12:42:52,2,9,4
56998,2023-04-05,12:43:31,6,13,1
56999,2023-04-05,12:44:30,8,9,2
57000,2023-04-05,12:45:24,2,14,2
57001,2023-04-05,12:46:41,1,4,2
57002,2023-04-05,12:47:31,1,8,2
57003,2023-04-05,12:48:20,6,2,1
57004,2023-04-05,12:48:24,2,3,2
57005,2023-04-05,12:48:52,5,7,1
57006,2023-04-05,12:49:24,2,8,1
57007,2023-04-05,12:50:41,3,12,2
